MSA,YearMonth,UnemploymentRate,HPI (Seasonally Adjusted)
29340,200712,3.8,
29340,200801,4.5,
29340,200802,3.7,
29340,200803,3.8,
29340,200804,3.3,
29340,200805,3.8,
29340,200806,4.7,
29340,200807,4.4,
29340,200808,4.5,
29340,200809,4.3,
29340,200810,4.5,
29340,200811,4.3,
29340,200812,4.5,
29340,200901,5.3,
29340,200902,5.2,
29340,200903,5.6,
29340,200904,5.7,
29340,200905,6.0,
29340,200906,7.1,
29340,200907,6.9,
29340,200908,6.7,
29340,200909,6.6,
29340,200910,6.1,
29340,200911,5.8,
29340,200912,6.3,
29340,201001,7.5,
29340,201002,6.8,
29340,201003,6.8,
29340,201004,6.7,
29340,201005,7.1,
29340,201006,8.0,
29340,201007,7.8,
29340,201008,7.9,
29340,201009,7.7,
29340,201010,7.4,
29340,201011,7.4,
29340,201012,7.2,
29340,201101,8.0,
29340,201102,7.2,
29340,201103,7.0,
29340,201104,6.7,
29340,201105,7.0,
29340,201106,7.6,
29340,201107,7.3,
29340,201108,7.2,
29340,201109,7.1,
29340,201110,6.9,
29340,201111,6.5,
29340,201112,6.5,
29340,201201,7.2,
29340,201202,6.5,
29340,201203,6.5,
29340,201204,6.2,
29340,201205,6.7,
29340,201206,7.5,
29340,201207,7.1,
29340,201208,6.5,
29340,201209,6.0,
29340,201210,5.8,
29340,201211,5.3,
29340,201212,6.0,
29340,201301,7.1,
29340,201302,6.1,
29340,201303,6.1,
29340,201304,5.9,
29340,201305,6.4,
29340,201306,7.1,
29340,201307,6.6,
29340,201308,6.4,
29340,201309,6.0,
29340,201310,5.6,
29340,201311,5.2,
29340,201312,4.8,
29340,201401,5.4,
29340,201402,5.0,
29340,201403,5.2,
29340,201404,4.9,
29340,201405,5.5,
29340,201406,6.2,
29340,201407,6.5,
29340,201408,6.5,
29340,201409,6.2,
29340,201410,5.9,
29340,201411,6.0,
29340,201412,5.6,
29340,201501,6.3,
29340,201502,5.7,
29340,201503,5.6,
29340,201504,5.3,
29340,201505,5.7,
29340,201506,5.8,
29340,201507,5.7,
29340,201508,5.3,
29340,201509,5.3,
29340,201510,4.9,
29340,201511,4.7,
29340,201512,4.6,
29340,201601,5.8,
29340,201602,5.2,
29340,201603,5.3,
29340,201604,5.1,
29340,201605,5.1,
29340,201606,6.0,
29340,201607,5.8,
29340,201608,5.7,
29340,201609,5.7,
29340,201610,5.1,
29340,201611,4.8,
29340,201612,4.7,
29340,201701,5.3,
29340,201702,4.8,
29340,201703,4.5,
29340,201704,4.3,
29340,201705,4.4,
29340,201706,4.8,
29340,201707,4.7,
29340,201708,4.6,
29340,201709,4.5,
29340,201710,3.8,
29340,201711,3.9,
29340,201712,3.8,
29340,201801,4.3,
29340,201802,4.0,
29340,201803,4.0,
29340,201804,4.0,
29340,201805,4.2,
29340,201806,5.3,
29340,201807,4.9,
29340,201808,4.5,
29340,201809,4.2,
29340,201810,4.0,
29340,201811,3.8,
29340,201812,4.0,
29340,201901,4.7,
29340,201902,4.0,
29340,201903,3.8,
29340,201904,3.5,
29340,201905,4.1,
29340,201906,5.1,
29340,201907,5.0,
29340,201908,4.8,
29340,201909,4.5,
29340,201910,4.5,
29340,201911,4.4,
29340,201912,4.4,
29340,202001,5.0,
29340,202002,4.1,
29340,202003,7.0,
29340,202004,13.5,
29340,202005,14.0,
29340,202006,12.3,
29340,202007,11.6,
29340,202008,9.6,
29340,202009,14.6,
29340,202010,10.9,
29340,202011,9.1,
29340,202012,8.7,
29340,202101,8.3,
29340,202102,7.7,
29340,202103,7.2,
29340,202104,6.9,
29340,202105,6.7,
29340,202106,7.3,
29340,202107,6.2,
29340,202108,5.5,
29340,202109,4.8,
29340,202110,4.2,
29340,202111,3.8,
29340,202112,3.5,
29340,202201,4.2,
29340,202202,3.8,
29340,202203,3.6,
29340,202204,3.4,
29340,202205,3.7,
29340,202206,4.5,
29340,202207,4.2,
29340,202208,3.9,
29340,202209,3.6,
29340,202210,3.4,
29340,202211,3.3,
29340,202212,3.4,
29340,202301,4.0,
29340,202302,3.7,
29340,202303,3.4,
29340,202304,3.2,
29340,202305,3.8,
29340,202306,4.3,
29340,202307,3.6,
29340,202308,3.8,
29340,202309,4.1,
29340,202310,4.1,
29340,202311,3.9,
29340,202312,4.0,
29340,202401,4.5,
29340,202402,4.4,
29340,202403,4.1,
29340,202404,3.7,
29340,202405,3.9,
29340,202406,5.0,
29340,202407,4.9,
29340,202408,5.0,
29340,202409,4.8,
29340,202410,4.8,
29340,202411,4.7,
29340,202412,4.5,
29340,202501,4.7,
29340,202502,4.4,
33740,199901,6.2,
33740,199902,5.1,
33740,199903,4.6,
33740,199904,4.2,
33740,199905,4.1,
33740,199906,5.1,
33740,199907,4.7,
33740,199908,4.7,
33740,199909,4.5,
33740,199910,4.5,
33740,199911,4.3,
33740,199912,4.3,
33740,200001,5.5,
33740,200002,4.9,
33740,200003,5.0,
33740,200004,4.4,
33740,200005,4.9,
33740,200006,5.9,
33740,200007,5.4,
33740,200008,5.6,
33740,200009,5.3,
33740,200010,5.2,
33740,200011,5.3,
33740,200012,5.2,
33740,200101,6.6,
33740,200102,5.6,
33740,200103,6.0,
33740,200104,5.5,
33740,200105,5.5,
33740,200106,6.5,
33740,200107,5.9,
33740,200108,6.0,
33740,200109,5.9,
33740,200110,5.8,
33740,200111,5.8,
33740,200112,5.8,
33740,200201,6.7,
33740,200202,5.7,
33740,200203,5.7,
33740,200204,5.5,
33740,200205,5.6,
33740,200206,6.5,
33740,200207,6.0,
33740,200208,6.0,
33740,200209,5.7,
33740,200210,5.6,
33740,200211,5.9,
33740,200212,6.1,
33740,200301,7.0,
33740,200302,6.4,
33740,200303,6.7,
33740,200304,6.5,
33740,200305,6.7,
33740,200306,8.2,
33740,200307,7.5,
33740,200308,7.1,
33740,200309,6.6,
33740,200310,6.1,
33740,200311,5.9,
33740,200312,5.8,
33740,200401,7.2,
33740,200402,6.2,
33740,200403,6.5,
33740,200404,5.9,
33740,200405,6.0,
33740,200406,7.1,
33740,200407,6.5,
33740,200408,6.0,
33740,200409,5.9,
33740,200410,5.8,
33740,200411,5.8,
33740,200412,5.9,
33740,200501,7.0,
33740,200502,6.3,
33740,200503,6.0,
33740,200504,5.8,
33740,200505,6.0,
33740,200506,6.9,
33740,200507,6.3,
33740,200508,6.1,
33740,200509,7.9,
33740,200510,7.1,
33740,200511,7.2,
33740,200512,5.1,
33740,200601,4.5,
33740,200602,3.8,
33740,200603,4.0,
33740,200604,3.8,
33740,200605,4.2,
33740,200606,5.1,
33740,200607,4.4,
33740,200608,4.5,
33740,200609,4.4,
33740,200610,4.3,
33740,200611,4.3,
33740,200612,4.2,
33740,200701,5.7,
33740,200702,5.2,
33740,200703,4.9,
33740,200704,5.0,
33740,200705,5.3,
33740,200706,6.2,
33740,200707,6.0,
33740,200708,5.5,
33740,200709,5.2,
33740,200710,4.7,
33740,200711,4.6,
33740,200712,5.0,
33740,200801,5.6,
33740,200802,4.8,
33740,200803,4.9,
33740,200804,4.3,
33740,200805,4.9,
33740,200806,6.0,
33740,200807,5.9,
33740,200808,6.0,
33740,200809,5.3,
33740,200810,5.6,
33740,200811,6.0,
33740,200812,6.4,
33740,200901,7.5,
33740,200902,7.5,
33740,200903,7.7,
33740,200904,7.6,
33740,200905,8.6,
33740,200906,9.8,
33740,200907,9.7,
33740,200908,8.8,
33740,200909,8.4,
33740,200910,7.9,
33740,200911,7.6,
33740,200912,7.9,
33740,201001,9.1,
33740,201002,8.5,
33740,201003,8.4,
33740,201004,8.1,
33740,201005,8.5,
33740,201006,9.6,
33740,201007,9.4,
33740,201008,9.3,
33740,201009,9.0,
33740,201010,8.8,
33740,201011,8.9,
33740,201012,8.9,
33740,201101,9.8,
33740,201102,9.2,
33740,201103,8.9,
33740,201104,8.3,
33740,201105,8.5,
33740,201106,9.6,
33740,201107,9.1,
33740,201108,8.9,
33740,201109,8.7,
33740,201110,8.3,
33740,201111,8.1,
33740,201112,8.2,
33740,201201,9.2,
33740,201202,8.5,
33740,201203,8.3,
33740,201204,7.7,
33740,201205,8.0,
33740,201206,9.2,
33740,201207,8.9,
33740,201208,8.4,
33740,201209,7.7,
33740,201210,7.3,
33740,201211,6.8,
33740,201212,7.3,
33740,201301,8.9,
33740,201302,8.2,
33740,201303,7.9,
33740,201304,7.6,
33740,201305,7.8,
33740,201306,8.9,
33740,201307,8.1,
33740,201308,7.7,
33740,201309,7.5,
33740,201310,7.0,
33740,201311,6.5,
33740,201312,6.3,
33740,201401,7.0,
33740,201402,6.7,
33740,201403,6.7,
33740,201404,6.3,
33740,201405,7.1,
33740,201406,8.0,
33740,201407,8.3,
33740,201408,8.3,
33740,201409,8.0,
33740,201410,7.7,
33740,201411,7.8,
33740,201412,7.7,
33740,201501,8.4,
33740,201502,7.8,
33740,201503,7.6,
33740,201504,7.1,
33740,201505,7.5,
33740,201506,8.0,
33740,201507,7.6,
33740,201508,7.1,
33740,201509,6.9,
33740,201510,6.7,
33740,201511,6.3,
33740,201512,6.1,
33740,201601,7.1,
33740,201602,6.6,
33740,201603,6.6,
33740,201604,6.3,
33740,201605,6.5,
33740,201606,7.4,
33740,201607,7.2,
33740,201608,6.9,
33740,201609,6.7,
33740,201610,6.3,
33740,201611,6.0,
33740,201612,6.0,
33740,201701,6.8,
33740,201702,6.3,
33740,201703,5.9,
33740,201704,5.7,
33740,201705,5.7,
33740,201706,6.1,
33740,201707,5.9,
33740,201708,5.8,
33740,201709,5.4,
33740,201710,4.8,
33740,201711,4.8,
33740,201712,4.8,
33740,201801,5.5,
33740,201802,5.4,
33740,201803,5.5,
33740,201804,5.2,
33740,201805,5.4,
33740,201806,6.6,
33740,201807,6.2,
33740,201808,5.9,
33740,201809,5.5,
33740,201810,5.4,
33740,201811,5.2,
33740,201812,5.5,
33740,201901,6.3,
33740,201902,5.4,
33740,201903,5.0,
33740,201904,4.7,
33740,201905,5.2,
33740,201906,6.2,
33740,201907,6.1,
33740,201908,5.9,
33740,201909,5.5,
33740,201910,5.7,
33740,201911,5.6,
33740,201912,5.5,
33740,202001,6.1,
33740,202002,5.2,
33740,202003,8.4,
33740,202004,10.5,
33740,202005,10.6,
33740,202006,10.2,
33740,202007,9.8,
33740,202008,8.2,
33740,202009,8.3,
33740,202010,7.4,
33740,202011,6.6,
33740,202012,6.8,
33740,202101,7.0,
33740,202102,6.6,
33740,202103,6.3,
33740,202104,6.0,
33740,202105,6.0,
33740,202106,6.8,
33740,202107,6.0,
33740,202108,5.3,
33740,202109,4.6,
33740,202110,4.2,
33740,202111,3.8,
33740,202112,3.5,
33740,202201,4.4,
33740,202202,4.0,
33740,202203,3.8,
33740,202204,3.5,
33740,202205,3.8,
33740,202206,4.7,
33740,202207,4.4,
33740,202208,4.3,
33740,202209,3.9,
33740,202210,3.6,
33740,202211,3.5,
33740,202212,3.5,
33740,202301,4.2,
33740,202302,4.0,
33740,202303,3.9,
33740,202304,3.6,
33740,202305,4.2,
33740,202306,4.8,
33740,202307,4.1,
33740,202308,4.4,
33740,202309,4.3,
33740,202310,4.4,
33740,202311,4.3,
33740,202312,4.3,
33740,202401,5.0,
33740,202402,4.8,
33740,202403,4.6,
33740,202404,4.2,
33740,202405,4.4,
33740,202406,5.4,
33740,202407,5.3,
33740,202408,5.4,
33740,202409,5.0,
33740,202410,5.2,
33740,202411,5.1,
33740,202412,4.7,
33740,202501,5.2,
33740,202502,4.9,
35380,199901,5.4,152.69
35380,199902,5.1,152.69
35380,199903,4.5,152.69
35380,199904,4.4,153.69
35380,199905,4.6,153.69
35380,199906,5.9,153.69
35380,199907,5.8,156.16
35380,199908,5.3,156.16
35380,199909,5.2,156.16
35380,199910,5.1,157.13
35380,199911,4.7,157.13
35380,199912,4.4,157.13
35380,200001,5.1,156.08
35380,200002,4.7,156.08
35380,200003,4.5,156.08
35380,200004,4.0,160.45
35380,200005,4.9,160.45
35380,200006,5.8,160.45
35380,200007,5.7,162.49
35380,200008,5.5,162.49
35380,200009,5.0,162.49
35380,200010,5.1,163.17
35380,200011,5.2,163.17
35380,200012,4.8,163.17
35380,200101,5.6,163.54
35380,200102,4.9,163.54
35380,200103,4.8,163.54
35380,200104,4.5,165.17
35380,200105,4.8,165.17
35380,200106,5.9,165.17
35380,200107,5.5,166.86
35380,200108,5.4,166.86
35380,200109,5.2,166.86
35380,200110,5.7,170.83
35380,200111,5.9,170.83
35380,200112,5.6,170.83
35380,200201,6.2,173.49
35380,200202,5.6,173.49
35380,200203,5.3,173.49
35380,200204,5.1,173.96
35380,200205,5.6,173.96
35380,200206,6.6,173.96
35380,200207,6.1,177.63
35380,200208,5.8,177.63
35380,200209,5.3,177.63
35380,200210,5.4,178.44
35380,200211,5.7,178.44
35380,200212,5.4,178.44
35380,200301,5.9,183.15
35380,200302,5.6,183.15
35380,200303,5.2,183.15
35380,200304,5.0,187.96
35380,200305,5.6,187.96
35380,200306,6.8,187.96
35380,200307,6.4,188.31
35380,200308,6.1,188.31
35380,200309,5.5,188.31
35380,200310,5.5,193.03
35380,200311,5.5,193.03
35380,200312,5.1,193.03
35380,200401,5.9,196.1
35380,200402,5.2,196.1
35380,200403,4.9,196.1
35380,200404,4.6,199.32
35380,200405,5.1,199.32
35380,200406,6.1,199.32
35380,200407,5.7,204.59
35380,200408,5.2,204.59
35380,200409,5.0,204.59
35380,200410,5.3,209.55
35380,200411,5.4,209.55
35380,200412,5.1,209.55
35380,200501,5.9,212.13
35380,200502,5.4,212.13
35380,200503,4.8,212.13
35380,200504,4.5,215.75
35380,200505,5.1,215.75
35380,200506,6.0,215.75
35380,200507,5.8,220.85
35380,200508,5.4,220.85
35380,200509,,220.85
35380,200510,,225.22
35380,200511,,225.22
35380,200512,,225.22
35380,200601,,241.26
35380,200602,,241.26
35380,200603,,241.26
35380,200604,,247.5
35380,200605,,247.5
35380,200606,,247.5
35380,200607,4.5,254.28
35380,200608,4.4,254.28
35380,200609,4.6,254.28
35380,200610,4.3,256.77
35380,200611,4.1,256.77
35380,200612,3.8,256.77
35380,200701,4.4,262.66
35380,200702,3.9,262.66
35380,200703,3.8,262.66
35380,200704,3.8,265.47
35380,200705,4.1,265.47
35380,200706,4.7,265.47
35380,200707,4.4,260.07
35380,200708,4.1,260.07
35380,200709,4.1,260.07
35380,200710,3.6,258.13
35380,200711,3.5,258.13
35380,200712,3.7,258.13
35380,200801,4.4,249.1
35380,200802,3.6,249.1
35380,200803,3.9,249.1
35380,200804,3.5,246.04
35380,200805,4.1,246.04
35380,200806,5.1,246.04
35380,200807,5.1,241.23
35380,200808,5.3,241.23
35380,200809,6.1,241.23
35380,200810,5.6,238.78
35380,200811,5.4,238.78
35380,200812,5.7,238.78
35380,200901,6.7,237.03
35380,200902,6.3,237.03
35380,200903,6.4,237.03
35380,200904,6.3,231.01
35380,200905,6.7,231.01
35380,200906,7.8,231.01
35380,200907,7.5,235.27
35380,200908,7.3,235.27
35380,200909,7.3,235.27
35380,200910,6.9,232.01
35380,200911,6.6,232.01
35380,200912,6.8,232.01
35380,201001,7.5,225.13
35380,201002,6.8,225.13
35380,201003,6.9,225.13
35380,201004,6.8,230.6
35380,201005,7.3,230.6
35380,201006,8.2,230.6
35380,201007,8.2,232.5
35380,201008,8.1,232.5
35380,201009,8.0,232.5
35380,201010,7.8,227.2
35380,201011,7.6,227.2
35380,201012,7.4,227.2
35380,201101,8.2,226.55
35380,201102,7.5,226.55
35380,201103,7.3,226.55
35380,201104,7.0,223.3
35380,201105,7.3,223.3
35380,201106,8.3,223.3
35380,201107,8.1,221.99
35380,201108,7.8,221.99
35380,201109,7.7,221.99
35380,201110,7.4,225.83
35380,201111,6.9,225.83
35380,201112,6.8,225.83
35380,201201,7.6,230.3
35380,201202,7.0,230.3
35380,201203,6.9,230.3
35380,201204,6.5,227.36
35380,201205,6.9,227.36
35380,201206,7.9,227.36
35380,201207,7.7,228.76
35380,201208,7.2,228.76
35380,201209,7.0,228.76
35380,201210,6.5,233.69
35380,201211,5.9,233.69
35380,201212,6.3,233.69
35380,201301,7.4,232.19
35380,201302,6.6,232.19
35380,201303,6.5,232.19
35380,201304,6.3,238.61
35380,201305,6.7,238.61
35380,201306,7.6,238.61
35380,201307,7.2,243.11
35380,201308,6.8,243.11
35380,201309,6.7,243.11
35380,201310,6.2,241.74
35380,201311,5.6,241.74
35380,201312,5.2,241.74
35380,201401,5.9,248.62
35380,201402,5.5,248.62
35380,201403,5.6,248.62
35380,201404,5.3,249.56
35380,201405,6.0,249.56
35380,201406,6.8,249.56
35380,201407,7.3,251.8
35380,201408,7.2,251.8
35380,201409,7.1,251.8
35380,201410,6.7,255.64
35380,201411,6.7,255.64
35380,201412,6.4,255.64
35380,201501,7.1,253.5
35380,201502,6.4,253.5
35380,201503,6.2,253.5
35380,201504,5.9,263.93
35380,201505,6.2,263.93
35380,201506,6.6,263.93
35380,201507,6.6,264.02
35380,201508,6.1,264.02
35380,201509,6.1,264.02
35380,201510,5.8,272.12
35380,201511,5.4,272.12
35380,201512,5.0,272.12
35380,201601,5.8,273.62
35380,201602,5.3,273.62
35380,201603,5.5,273.62
35380,201604,5.2,278.58
35380,201605,5.3,278.58
35380,201606,6.3,278.58
35380,201607,6.2,280.31
35380,201608,5.9,280.31
35380,201609,5.9,280.31
35380,201610,5.4,279.72
35380,201611,5.0,279.72
35380,201612,4.9,279.72
35380,201701,5.5,285.82
35380,201702,4.9,285.82
35380,201703,4.8,285.82
35380,201704,4.7,286.88
35380,201705,4.7,286.88
35380,201706,5.4,286.88
35380,201707,5.4,291.12
35380,201708,5.3,291.12
35380,201709,4.8,291.12
35380,201710,4.2,292.56
35380,201711,4.1,292.56
35380,201712,3.9,292.56
35380,201801,4.5,294.14
35380,201802,4.3,294.14
35380,201803,4.3,294.14
35380,201804,4.3,296.3
35380,201805,4.5,296.3
35380,201806,5.7,296.3
35380,201807,5.4,298.09
35380,201808,5.1,298.09
35380,201809,4.7,298.09
35380,201810,4.4,302.56
35380,201811,4.1,302.56
35380,201812,4.1,302.56
35380,201901,4.8,307.16
35380,201902,4.0,307.16
35380,201903,3.8,307.16
35380,201904,3.5,309.51
35380,201905,4.0,309.51
35380,201906,5.0,309.51
35380,201907,5.0,310.0
35380,201908,4.7,310.0
35380,201909,4.4,310.0
35380,201910,4.4,314.44
35380,201911,4.2,314.44
35380,201912,4.0,314.44
35380,202001,4.4,319.0
35380,202002,3.6,319.0
35380,202003,6.3,319.0
35380,202004,17.7,323.4
35380,202005,16.5,323.4
35380,202006,15.3,323.4
35380,202007,14.0,329.41
35380,202008,11.6,329.41
35380,202009,11.7,329.41
35380,202010,10.0,336.48
35380,202011,8.4,336.48
35380,202012,8.2,336.48
35380,202101,8.7,343.88
35380,202102,8.0,343.88
35380,202103,7.6,343.88
35380,202104,8.1,354.74
35380,202105,7.8,354.74
35380,202106,8.6,354.74
35380,202107,7.4,365.56
35380,202108,6.4,365.56
35380,202109,6.7,365.56
35380,202110,5.2,375.06
35380,202111,4.6,375.06
35380,202112,4.1,375.06
35380,202201,4.9,375.97
35380,202202,4.3,375.97
35380,202203,4.0,375.97
35380,202204,3.6,399.2
35380,202205,3.8,399.2
35380,202206,4.6,399.2
35380,202207,4.4,398.42
35380,202208,4.1,398.42
35380,202209,3.7,398.42
35380,202210,3.4,402.28
35380,202211,3.2,402.28
35380,202212,3.3,402.28
35380,202301,3.9,400.88
35380,202302,3.6,400.88
35380,202303,3.5,400.88
35380,202304,3.2,398.63
35380,202305,3.7,398.63
35380,202306,4.3,398.63
35380,202307,3.9,398.49
35380,202308,4.2,398.49
35380,202309,4.1,398.49
35380,202310,4.1,399.47
35380,202311,3.9,399.47
35380,202312,3.9,399.47
35380,202401,4.5,399.99
35380,202402,4.2,399.99
35380,202403,4.1,399.99
35380,202404,3.7,397.78
35380,202405,3.9,397.78
35380,202406,4.9,397.78
35380,202407,4.9,399.15
35380,202408,4.8,399.15
35380,202409,4.6,399.15
35380,202410,4.6,392.41
35380,202411,4.4,392.41
35380,202412,4.1,392.41
35380,202501,4.4,396.65
35380,202502,4.1,396.65
43340,199901,4.9,
43340,199902,4.3,
43340,199903,4.0,
43340,199904,4.0,
43340,199905,3.9,
43340,199906,5.0,
43340,199907,4.7,
43340,199908,4.6,
43340,199909,4.7,
43340,199910,4.4,
43340,199911,4.0,
43340,199912,3.8,
43340,200001,5.2,
43340,200002,4.6,
43340,200003,4.8,
43340,200004,4.3,
43340,200005,4.9,
43340,200006,5.6,
43340,200007,5.2,
43340,200008,5.3,
43340,200009,5.2,
43340,200010,4.9,
43340,200011,4.8,
43340,200012,4.6,
43340,200101,6.7,
43340,200102,4.8,
43340,200103,5.3,
43340,200104,5.1,
43340,200105,5.2,
43340,200106,6.0,
43340,200107,5.6,
43340,200108,5.6,
43340,200109,6.0,
43340,200110,6.0,
43340,200111,6.2,
43340,200112,6.3,
43340,200201,8.4,
43340,200202,6.9,
43340,200203,6.3,
43340,200204,6.2,
43340,200205,6.3,
43340,200206,7.3,
43340,200207,6.4,
43340,200208,6.4,
43340,200209,6.3,
43340,200210,6.1,
43340,200211,6.2,
43340,200212,6.2,
43340,200301,7.2,
43340,200302,6.6,
43340,200303,6.8,
43340,200304,7.4,
43340,200305,7.6,
43340,200306,8.1,
43340,200307,7.4,
43340,200308,7.0,
43340,200309,6.6,
43340,200310,6.1,
43340,200311,5.7,
43340,200312,5.6,
43340,200401,6.7,
43340,200402,5.8,
43340,200403,6.2,
43340,200404,5.7,
43340,200405,5.8,
43340,200406,6.7,
43340,200407,6.2,
43340,200408,5.5,
43340,200409,5.5,
43340,200410,5.5,
43340,200411,5.4,
43340,200412,5.3,
43340,200501,6.1,
43340,200502,5.5,
43340,200503,5.4,
43340,200504,5.1,
43340,200505,5.4,
43340,200506,6.3,
43340,200507,6.1,
43340,200508,5.5,
43340,200509,7.0,
43340,200510,6.3,
43340,200511,6.5,
43340,200512,4.8,
43340,200601,4.0,
43340,200602,3.4,
43340,200603,3.5,
43340,200604,3.5,
43340,200605,3.9,
43340,200606,4.7,
43340,200607,4.5,
43340,200608,4.3,
43340,200609,4.2,
43340,200610,4.2,
43340,200611,4.3,
43340,200612,4.1,
43340,200701,5.9,
43340,200702,4.4,
43340,200703,4.3,
43340,200704,4.3,
43340,200705,4.7,
43340,200706,5.4,
43340,200707,5.4,
43340,200708,4.8,
43340,200709,4.8,
43340,200710,4.3,
43340,200711,4.2,
43340,200712,4.4,
43340,200801,5.0,
43340,200802,4.3,
43340,200803,4.7,
43340,200804,4.2,
43340,200805,4.6,
43340,200806,5.6,
43340,200807,5.8,
43340,200808,5.4,
43340,200809,4.8,
43340,200810,5.6,
43340,200811,5.7,
43340,200812,6.0,
43340,200901,7.9,
43340,200902,7.4,
43340,200903,7.0,
43340,200904,6.7,
43340,200905,6.9,
43340,200906,7.9,
43340,200907,8.2,
43340,200908,7.3,
43340,200909,6.8,
43340,200910,6.6,
43340,200911,6.2,
43340,200912,6.5,
43340,201001,7.1,
43340,201002,6.8,
43340,201003,6.5,
43340,201004,6.4,
43340,201005,6.8,
43340,201006,7.6,
43340,201007,7.7,
43340,201008,7.5,
43340,201009,7.3,
43340,201010,7.1,
43340,201011,7.1,
43340,201012,6.7,
43340,201101,7.5,
43340,201102,6.8,
43340,201103,6.7,
43340,201104,6.4,
43340,201105,6.7,
43340,201106,7.5,
43340,201107,7.2,
43340,201108,7.1,
43340,201109,7.0,
43340,201110,6.8,
43340,201111,6.4,
43340,201112,6.4,
43340,201201,7.1,
43340,201202,6.6,
43340,201203,6.6,
43340,201204,6.3,
43340,201205,6.8,
43340,201206,7.7,
43340,201207,7.4,
43340,201208,7.0,
43340,201209,6.7,
43340,201210,6.6,
43340,201211,6.1,
43340,201212,6.6,
43340,201301,7.9,
43340,201302,7.2,
43340,201303,7.0,
43340,201304,6.8,
43340,201305,7.1,
43340,201306,8.0,
43340,201307,7.5,
43340,201308,7.1,
43340,201309,6.9,
43340,201310,6.7,
43340,201311,6.2,
43340,201312,5.8,
43340,201401,6.3,
43340,201402,5.9,
43340,201403,6.1,
43340,201404,5.7,
43340,201405,6.5,
43340,201406,7.3,
43340,201407,7.6,
43340,201408,7.6,
43340,201409,7.4,
43340,201410,7.1,
43340,201411,7.1,
43340,201412,6.7,
43340,201501,7.4,
43340,201502,6.8,
43340,201503,6.7,
43340,201504,6.5,
43340,201505,6.8,
43340,201506,7.3,
43340,201507,7.1,
43340,201508,6.6,
43340,201509,6.5,
43340,201510,6.4,
43340,201511,6.0,
43340,201512,5.6,
43340,201601,6.4,
43340,201602,5.9,
43340,201603,6.0,
43340,201604,5.8,
43340,201605,5.9,
43340,201606,7.0,
43340,201607,6.8,
43340,201608,6.6,
43340,201609,6.6,
43340,201610,6.2,
43340,201611,5.7,
43340,201612,5.5,
43340,201701,6.1,
43340,201702,5.7,
43340,201703,5.5,
43340,201704,5.3,
43340,201705,5.4,
43340,201706,6.0,
43340,201707,5.8,
43340,201708,5.7,
43340,201709,5.2,
43340,201710,4.7,
43340,201711,4.6,
43340,201712,4.4,
43340,201801,4.8,
43340,201802,4.7,
43340,201803,4.8,
43340,201804,4.7,
43340,201805,5.0,
43340,201806,6.3,
43340,201807,5.7,
43340,201808,5.4,
43340,201809,5.0,
43340,201810,4.9,
43340,201811,4.6,
43340,201812,4.6,
43340,201901,5.2,
43340,201902,4.5,
43340,201903,4.2,
43340,201904,4.0,
43340,201905,4.6,
43340,201906,5.6,
43340,201907,5.5,
43340,201908,5.2,
43340,201909,4.9,
43340,201910,5.0,
43340,201911,4.9,
43340,201912,4.6,
43340,202001,5.0,
43340,202002,4.1,
43340,202003,7.0,
43340,202004,12.0,
43340,202005,12.4,
43340,202006,11.3,
43340,202007,10.6,
43340,202008,8.9,
43340,202009,8.8,
43340,202010,7.9,
43340,202011,6.9,
43340,202012,6.9,
43340,202101,7.0,
43340,202102,6.5,
43340,202103,6.1,
43340,202104,6.1,
43340,202105,6.1,
43340,202106,6.9,
43340,202107,6.0,
43340,202108,5.3,
43340,202109,4.6,
43340,202110,4.1,
43340,202111,3.7,
43340,202112,3.3,
43340,202201,4.1,
43340,202202,3.7,
43340,202203,3.5,
43340,202204,3.3,
43340,202205,3.6,
43340,202206,4.5,
43340,202207,4.2,
43340,202208,4.0,
43340,202209,3.7,
43340,202210,3.4,
43340,202211,3.2,
43340,202212,3.2,
43340,202301,3.8,
43340,202302,3.6,
43340,202303,3.4,
43340,202304,3.1,
43340,202305,3.7,
43340,202306,4.3,
43340,202307,3.7,
43340,202308,4.0,
43340,202309,4.1,
43340,202310,4.1,
43340,202311,3.9,
43340,202312,4.0,
43340,202401,4.5,
43340,202402,4.3,
43340,202403,4.2,
43340,202404,3.7,
43340,202405,4.0,
43340,202406,5.0,
43340,202407,4.9,
43340,202408,4.8,
43340,202409,4.6,
43340,202410,4.6,
43340,202411,4.5,
43340,202412,4.1,
43340,202501,4.3,
43340,202502,4.2,
43640,199901,3.8,
43640,199902,3.4,
43640,199903,3.1,
43640,199904,3.0,
43640,199905,3.3,
43640,199906,4.1,
43640,199907,3.8,
43640,199908,3.4,
43640,199909,3.4,
43640,199910,3.4,
43640,199911,3.2,
43640,199912,3.0,
43640,200001,4.0,
43640,200002,3.9,
43640,200003,3.9,
43640,200004,3.3,
43640,200005,4.1,
43640,200006,5.0,
43640,200007,4.8,
43640,200008,4.5,
43640,200009,4.2,
43640,200010,4.3,
43640,200011,4.4,
43640,200012,3.9,
43640,200101,4.6,
43640,200102,4.2,
43640,200103,4.1,
43640,200104,3.9,
43640,200105,4.3,
43640,200106,5.2,
43640,200107,4.8,
43640,200108,4.6,
43640,200109,4.4,
43640,200110,4.7,
43640,200111,5.0,
43640,200112,4.8,
43640,200201,5.3,
