MSA_FIPS_Code,YearMonth,UnemploymentRate
11500,200704,3.5
11500,200705,3.5
11500,200706,4.2
11500,200707,4.3
11500,200708,4.2
11500,200709,4.0
11500,200710,3.9
11500,200711,4.4
11500,200712,4.3
11500,200713,4.0
11500,200801,4.8
11500,200802,4.8
11500,200803,4.8
11500,200804,4.3
11500,200805,5.0
11500,200806,6.1
11500,200807,6.4
11500,200808,6.4
11500,200809,6.4
11500,200810,7.4
11500,200811,7.2
11500,200812,7.5
11500,200813,5.9
11500,200901,8.1
11500,200902,8.7
11500,200903,8.9
11500,200904,9.0
11500,200905,9.1
11500,200906,10.0
11500,200907,10.3
11500,200908,10.5
11500,200909,10.7
11500,200910,11.3
11500,200911,10.8
11500,200912,10.8
11500,200913,9.8
11500,201001,12.4
11500,201002,12.0
11500,201003,11.9
11500,201004,11.1
11500,201005,10.7
11500,201006,11.1
11500,201007,11.2
11500,201008,11.0
11500,201009,10.7
11500,201010,10.6
11500,201011,10.8
11500,201012,10.6
11500,201013,11.2
11500,201101,11.0
11500,201102,11.0
11500,201103,10.4
11500,201104,10.2
11500,201105,10.2
11500,201106,11.0
11500,201107,10.8
11500,201108,10.5
11500,201109,10.2
11500,201110,9.8
11500,201111,9.2
11500,201112,9.2
11500,201113,10.3
11500,201201,9.7
11500,201202,9.7
11500,201203,9.2
11500,201204,8.5
11500,201205,8.9
11500,201206,9.8
11500,201207,10.1
11500,201208,9.4
11500,201209,8.8
11500,201210,8.6
11500,201211,8.2
11500,201212,8.4
11500,201213,9.1
11500,201301,9.4
11500,201302,9.1
11500,201303,8.3
11500,201304,8.1
11500,201305,8.6
11500,201306,9.5
11500,201307,9.7
11500,201308,9.4
11500,201309,9.1
11500,201310,9.3
11500,201311,8.4
11500,201312,8.2
11500,201313,9.0
11500,201401,8.8
11500,201402,8.9
11500,201403,8.7
11500,201404,7.6
11500,201405,7.9
11500,201406,8.3
11500,201407,8.5
11500,201408,8.2
11500,201409,7.5
11500,201410,7.2
11500,201411,7.1
11500,201412,6.8
11500,201413,8.0
11500,201501,7.6
11500,201502,7.3
11500,201503,6.9
11500,201504,6.4
11500,201505,6.9
11500,201506,7.4
11500,201507,7.5
11500,201508,7.2
11500,201509,6.9
11500,201510,7.0
11500,201511,6.9
11500,201512,6.6
11500,201513,7.0
11500,201601,6.7
11500,201602,6.5
11500,201603,6.4
11500,201604,5.7
11500,201605,5.6
11500,201606,6.6
11500,201607,6.3
11500,201608,6.1
11500,201609,6.0
11500,201610,5.9
11500,201611,5.5
11500,201612,5.7
11500,201613,6.1
11500,201701,6.2
11500,201702,5.8
11500,201703,5.2
11500,201704,4.6
11500,201705,4.4
11500,201706,5.2
11500,201707,4.9
11500,201708,4.7
11500,201709,4.2
11500,201710,4.0
11500,201711,4.0
11500,201712,4.0
11500,201713,4.8
11500,201801,4.7
11500,201802,4.7
11500,201803,4.4
11500,201804,4.0
11500,201805,4.0
11500,201806,5.0
11500,201807,4.7
11500,201808,4.5
11500,201809,4.2
11500,201810,4.0
11500,201811,3.8
11500,201812,4.0
11500,201813,4.3
11500,201901,4.9
11500,201902,4.2
11500,201903,3.8
11500,201904,3.1
11500,201905,3.0
11500,201906,3.8
11500,201907,3.6
11500,201908,3.5
11500,201909,3.1
11500,201910,3.1
11500,201911,3.1
11500,201912,3.2
11500,201913,3.5
11500,202001,3.9
11500,202002,3.7
11500,202003,4.0
11500,202004,17.2
11500,202005,11.6
11500,202006,9.4
11500,202007,8.3
11500,202008,6.8
11500,202009,6.4
11500,202010,5.3
11500,202011,4.9
11500,202012,4.6
11500,202013,7.2
11500,202101,4.8
11500,202102,4.5
11500,202103,4.1
11500,202104,3.7
11500,202105,3.5
11500,202106,4.5
11500,202107,4.1
11500,202108,3.9
11500,202109,3.3
11500,202110,3.2
11500,202111,2.7
11500,202112,2.6
11500,202113,3.7
11500,202201,3.4
11500,202202,3.2
11500,202203,2.8
11500,202204,2.3
11500,202205,2.4
11500,202206,3.3
11500,202207,3.1
11500,202208,3.0
11500,202209,2.6
11500,202210,2.5
11500,202211,2.2
11500,202212,2.0
11500,202213,2.7
11500,202301,2.6
11500,202302,2.5
11500,202303,2.2
11500,202304,1.8
11500,202305,2.1
11500,202306,2.8
11500,202307,2.9
11500,202308,2.9
11500,202309,2.8
11500,202310,2.7
11500,202311,2.7
11500,202312,2.6
11500,202313,2.6
11500,202401,3.3
11500,202402,3.4
11500,202403,2.9
11500,202404,2.4
11500,202405,2.4
11500,202406,3.3
11500,202407,3.7
11500,202408,3.8
11500,202409,3.3
11500,202410,3.4
11500,202411,3.5
11500,202412,3.4
11500,202413,3.2
11500,202501,3.7
11500,202502,3.7
12220,199001,4.5
12220,199002,7.4
12220,199003,8.0
12220,199004,4.8
12220,199005,7.9
12220,199006,6.1
12220,199007,12.0
12220,199008,6.5
12220,199009,6.1
12220,199010,6.0
12220,199011,5.2
12220,199012,5.1
12220,199013,6.6
12220,199101,8.0
12220,199102,6.0
12220,199103,5.9
12220,199104,5.7
12220,199105,5.9
12220,199106,7.2
12220,199107,6.7
12220,199108,7.3
12220,199109,6.9
12220,199110,6.2
12220,199111,5.8
12220,199112,6.1
12220,199113,6.5
12220,199201,6.4
12220,199202,7.1
12220,199203,6.9
12220,199204,6.5
12220,199205,6.3
12220,199206,7.6
12220,199207,6.8
12220,199208,6.5
12220,199209,5.6
12220,199210,5.1
12220,199211,5.1
12220,199212,5.1
12220,199213,6.2
12220,199301,6.7
12220,199302,6.4
12220,199303,6.0
12220,199304,6.4
12220,199305,6.6
12220,199306,8.5
12220,199307,7.2
12220,199308,7.4
12220,199309,6.9
12220,199310,5.6
12220,199311,5.2
12220,199312,4.8
12220,199313,6.5
12220,199401,5.5
12220,199402,5.2
12220,199403,4.9
12220,199404,4.6
12220,199405,4.5
12220,199406,7.1
12220,199407,4.9
12220,199408,5.1
12220,199409,4.7
12220,199410,4.6
12220,199411,4.3
12220,199412,4.2
12220,199413,5.0
12220,199501,5.4
12220,199502,5.1
12220,199503,5.0
12220,199504,5.4
12220,199505,4.7
12220,199506,5.6
12220,199507,5.0
12220,199508,5.2
12220,199509,4.9
12220,199510,4.2
12220,199511,3.8
12220,199512,3.7
12220,199513,4.8
12220,199601,6.0
12220,199602,4.7
12220,199603,4.0
12220,199604,4.1
12220,199605,3.7
12220,199606,3.8
12220,199607,3.8
12220,199608,3.8
12220,199609,3.7
12220,199610,3.4
12220,199611,3.2
12220,199612,3.0
12220,199613,3.9
12220,199701,3.4
12220,199702,3.4
12220,199703,3.2
12220,199704,3.5
12220,199705,3.6
12220,199706,5.5
12220,199707,5.7
12220,199708,4.3
12220,199709,5.2
12220,199710,5.1
12220,199711,4.6
12220,199712,4.4
12220,199713,4.3
12220,199801,5.1
12220,199802,4.5
12220,199803,4.5
12220,199804,3.8
12220,199805,4.0
12220,199806,4.8
12220,199807,5.5
12220,199808,4.3
12220,199809,4.2
12220,199810,3.9
12220,199811,3.5
12220,199812,3.5
12220,199813,4.3
12220,199901,4.0
12220,199902,4.0
12220,199903,3.7
12220,199904,4.1
12220,199905,4.1
12220,199906,4.6
12220,199907,4.5
12220,199908,4.7
12220,199909,4.3
12220,199910,4.1
12220,199911,4.0
12220,199912,3.9
12220,199913,4.2
12220,200001,4.7
12220,200002,4.4
12220,200003,4.3
12220,200004,3.3
12220,200005,3.8
12220,200006,4.7
12220,200007,5.0
12220,200008,4.9
12220,200009,4.2
12220,200010,4.3
12220,200011,4.1
12220,200012,3.8
12220,200013,4.3
12220,200101,4.2
12220,200102,4.0
12220,200103,4.0
12220,200104,3.6
12220,200105,3.5
12220,200106,4.7
12220,200107,4.5
12220,200108,4.9
12220,200109,4.4
12220,200110,5.1
12220,200111,4.6
12220,200112,4.4
12220,200113,4.3
12220,200201,5.0
12220,200202,5.1
12220,200203,4.8
12220,200204,4.4
12220,200205,4.1
12220,200206,5.3
12220,200207,5.1
12220,200208,5.3
12220,200209,4.7
12220,200210,4.7
12220,200211,4.8
12220,200212,4.6
12220,200213,4.8
12220,200301,5.1
12220,200302,4.9
12220,200303,4.6
12220,200304,4.1
12220,200305,4.3
12220,200306,5.7
12220,200307,5.5
12220,200308,5.6
12220,200309,5.0
12220,200310,5.0
12220,200311,4.8
12220,200312,4.6
12220,200313,4.9
12220,200401,5.2
12220,200402,4.9
12220,200403,5.0
12220,200404,4.3
12220,200405,4.2
12220,200406,5.1
12220,200407,5.2
12220,200408,5.0
12220,200409,4.5
12220,200410,4.4
12220,200411,4.3
12220,200412,4.2
12220,200413,4.7
12220,200501,4.9
12220,200502,4.7
12220,200503,4.1
12220,200504,3.7
12220,200505,3.5
12220,200506,4.2
12220,200507,4.2
12220,200508,3.9
12220,200509,3.7
12220,200510,3.7
12220,200511,3.5
12220,200512,3.5
12220,200513,4.0
12220,200601,4.2
12220,200602,3.9
12220,200603,3.4
12220,200604,3.3
12220,200605,3.1
12220,200606,4.1
12220,200607,4.1
12220,200608,3.8
12220,200609,3.4
12220,200610,3.3
12220,200611,3.5
12220,200612,3.4
12220,200613,3.6
12220,200701,4.3
12220,200702,4.0
12220,200703,3.5
12220,200704,3.3
12220,200705,3.3
12220,200706,4.2
12220,200707,4.1
12220,200708,4.2
12220,200709,3.9
12220,200710,3.9
12220,200711,4.1
12220,200712,4.5
12220,200713,3.9
12220,200801,5.5
12220,200802,4.9
12220,200803,5.1
12220,200804,4.4
12220,200805,5.2
12220,200806,5.9
12220,200807,6.2
12220,200808,6.2
12220,200809,6.1
12220,200810,6.1
12220,200811,6.3
12220,200812,6.8
12220,200813,5.7
12220,200901,7.8
12220,200902,7.7
12220,200903,7.9
12220,200904,7.2
12220,200905,8.0
12220,200906,9.1
12220,200907,9.0
12220,200908,9.0
12220,200909,9.1
12220,200910,9.3
12220,200911,9.6
12220,200912,9.9
12220,200913,8.6
12220,201001,10.8
12220,201002,10.5
12220,201003,10.2
12220,201004,9.3
12220,201005,9.2
12220,201006,9.7
12220,201007,9.3
12220,201008,9.2
12220,201009,9.2
12220,201010,9.1
12220,201011,9.2
12220,201012,9.0
12220,201013,9.5
12220,201101,9.5
12220,201102,9.2
12220,201103,9.0
12220,201104,8.5
12220,201105,8.6
12220,201106,9.6
12220,201107,9.0
12220,201108,9.0
12220,201109,8.3
12220,201110,8.0
12220,201111,7.7
12220,201112,7.7
12220,201113,8.7
12220,201201,8.2
12220,201202,7.7
12220,201203,7.6
12220,201204,6.9
12220,201205,7.3
12220,201206,8.5
12220,201207,8.2
12220,201208,7.6
12220,201209,6.8
12220,201210,6.8
12220,201211,6.4
12220,201212,6.8
12220,201213,7.4
12220,201301,7.5
12220,201302,6.9
12220,201303,6.6
12220,201304,5.8
12220,201305,5.9
12220,201306,7.0
12220,201307,6.8
12220,201308,6.5
12220,201309,5.9
12220,201310,6.1
12220,201311,5.8
12220,201312,5.9
12220,201313,6.4
12220,201401,6.6
12220,201402,6.6
12220,201403,6.6
12220,201404,5.5
12220,201405,5.6
12220,201406,6.5
12220,201407,6.5
12220,201408,6.4
12220,201409,5.5
12220,201410,5.4
12220,201411,5.1
12220,201412,4.9
12220,201413,5.9
12220,201501,6.0
12220,201502,5.6
12220,201503,5.3
12220,201504,5.0
12220,201505,5.4
12220,201506,6.1
12220,201507,6.3
12220,201508,5.8
12220,201509,5.3
12220,201510,5.2
12220,201511,5.3
12220,201512,5.3
12220,201513,5.5
12220,201601,5.6
12220,201602,5.4
12220,201603,5.3
12220,201604,4.8
12220,201605,4.7
12220,201606,5.9
12220,201607,5.6
12220,201608,5.4
12220,201609,5.1
12220,201610,5.1
12220,201611,4.6
12220,201612,4.7
12220,201613,5.2
12220,201701,5.2
12220,201702,4.9
12220,201703,4.6
12220,201704,3.8
12220,201705,3.8
12220,201706,4.6
12220,201707,4.3
12220,201708,4.2
12220,201709,3.5
12220,201710,3.4
12220,201711,3.4
12220,201712,3.3
12220,201713,4.1
12220,201801,4.0
12220,201802,3.9
12220,201803,3.8
12220,201804,3.2
12220,201805,3.2
12220,201806,4.3
12220,201807,4.0
12220,201808,3.9
12220,201809,3.5
12220,201810,3.4
12220,201811,3.2
12220,201812,3.3
12220,201813,3.6
12220,201901,4.0
12220,201902,3.5
12220,201903,3.4
12220,201904,2.5
12220,201905,2.5
12220,201906,3.2
12220,201907,3.1
12220,201908,3.0
12220,201909,2.6
12220,201910,2.5
12220,201911,2.5
12220,201912,2.6
12220,201913,2.9
12220,202001,3.2
12220,202002,2.9
12220,202003,3.5
12220,202004,12.7
12220,202005,10.0
12220,202006,8.4
12220,202007,7.3
12220,202008,5.7
12220,202009,5.3
12220,202010,4.3
12220,202011,4.0
12220,202012,3.7
12220,202013,5.8
12220,202101,3.9
12220,202102,3.5
12220,202103,3.1
12220,202104,2.7
12220,202105,2.7
12220,202106,3.5
12220,202107,3.2
12220,202108,3.2
12220,202109,2.6
12220,202110,2.4
12220,202111,2.2
12220,202112,2.1
12220,202113,2.9
12220,202201,2.8
12220,202202,2.6
12220,202203,2.2
12220,202204,1.8
12220,202205,2.0
12220,202206,2.9
12220,202207,2.8
12220,202208,2.8
12220,202209,2.2
12220,202210,2.2
12220,202211,2.0
12220,202212,1.8
12220,202213,2.3
12220,202301,2.4
12220,202302,2.4
12220,202303,2.1
12220,202304,1.6
12220,202305,2.0
12220,202306,2.7
12220,202307,2.5
12220,202308,2.6
12220,202309,2.4
12220,202310,2.3
12220,202311,2.2
12220,202312,2.3
12220,202313,2.3
12220,202401,2.9
12220,202402,2.9
12220,202403,2.7
12220,202404,2.3
12220,202405,2.3
12220,202406,3.2
12220,202407,3.7
12220,202408,3.5
12220,202409,3.0
12220,202410,3.0
12220,202411,3.1
12220,202412,2.8
12220,202413,3.0
12220,202501,3.0
12220,202502,3.1
13820,199001,5.6
13820,199002,5.4
13820,199003,5.0
13820,199004,5.2
13820,199005,5.1
13820,199006,5.6
13820,199007,5.2
13820,199008,6.0
13820,199009,5.9
13820,199010,5.4
13820,199011,5.4
13820,199012,5.4
13820,199013,5.4
13820,199101,5.7
13820,199102,6.2
13820,199103,5.8
13820,199104,5.2
13820,199105,5.7
13820,199106,6.4
13820,199107,5.9
13820,199108,6.3
13820,199109,6.1
13820,199110,6.1
13820,199111,6.2
13820,199112,6.1
13820,199113,6.0
13820,199201,6.8
13820,199202,6.8
13820,199203,6.2
13820,199204,5.9
13820,199205,6.1
13820,199206,7.2
13820,199207,6.7
13820,199208,6.8
13820,199209,6.5
13820,199210,6.2
13820,199211,6.3
13820,199212,6.1
13820,199213,6.5
13820,199301,7.0
13820,199302,7.1
13820,199303,6.2
13820,199304,6.0
13820,199305,5.8
13820,199306,6.4
13820,199307,5.5
13820,199308,5.9
13820,199309,5.6
13820,199310,5.4
13820,199311,4.9
13820,199312,4.7
13820,199313,5.9
13820,199401,5.4
13820,199402,5.3
13820,199403,4.9
13820,199404,4.5
13820,199405,4.3
13820,199406,5.0
13820,199407,4.6
13820,199408,4.9
13820,199409,4.6
13820,199410,4.4
13820,199411,4.3
13820,199412,4.2
13820,199413,4.7
13820,199501,5.0
13820,199502,4.7
13820,199503,4.4
13820,199504,4.3
13820,199505,4.1
13820,199506,4.8
13820,199507,4.1
13820,199508,4.5
13820,199509,4.3
13820,199510,3.9
13820,199511,3.7
13820,199512,3.7
13820,199513,4.3
13820,199601,3.9
13820,199602,4.1
13820,199603,3.6
13820,199604,3.3
13820,199605,3.3
13820,199606,3.7
13820,199607,3.5
13820,199608,3.6
13820,199609,3.5
13820,199610,3.5
13820,199611,3.5
13820,199612,3.2
13820,199613,3.6
13820,199701,3.8
13820,199702,3.9
13820,199703,3.7
13820,199704,3.4
13820,199705,3.4
13820,199706,4.1
13820,199707,3.7
13820,199708,4.2
13820,199709,3.8
13820,199710,3.6
13820,199711,3.2
13820,199712,3.1
13820,199713,3.7
13820,199801,3.6
13820,199802,3.4
13820,199803,3.2
13820,199804,2.7
13820,199805,2.8
13820,199806,3.6
13820,199807,3.5
13820,199808,3.6
13820,199809,3.4
13820,199810,3.4
13820,199811,3.1
13820,199812,3.0
13820,199813,3.3
13820,199901,3.3
13820,199902,3.6
13820,199903,3.2
13820,199904,3.2
13820,199905,3.0
13820,199906,3.6
13820,199907,3.4
13820,199908,3.6
13820,199909,3.5
13820,199910,3.3
13820,199911,3.3
13820,199912,3.0
13820,199913,3.3
13820,200001,4.4
13820,200002,4.3
13820,200003,4.0
13820,200004,3.5
13820,200005,3.7
13820,200006,4.3
13820,200007,4.1
13820,200008,4.3
13820,200009,3.8
13820,200010,3.8
13820,200011,3.7
13820,200012,3.5
13820,200013,3.9
13820,200101,4.0
13820,200102,4.1
13820,200103,4.0
13820,200104,3.6
13820,200105,3.5
13820,200106,4.3
13820,200107,4.0
13820,200108,4.6
13820,200109,4.5
13820,200110,4.7
13820,200111,4.8
13820,200112,4.6
13820,200113,4.2
13820,200201,5.1
13820,200202,5.2
13820,200203,5.0
13820,200204,4.6
13820,200205,4.5
13820,200206,5.3
13820,200207,5.1
13820,200208,5.4
13820,200209,5.0
13820,200210,4.9
13820,200211,5.0
13820,200212,4.9
13820,200213,5.0
13820,200301,5.4
13820,200302,5.3
13820,200303,5.0
13820,200304,4.6
13820,200305,4.8
13820,200306,5.7
13820,200307,5.2
13820,200308,5.4
13820,200309,5.1
13820,200310,5.1
13820,200311,5.0
13820,200312,4.8
13820,200313,5.1
13820,200401,5.3
13820,200402,5.2
13820,200403,5.2
13820,200404,4.6
13820,200405,4.6
13820,200406,5.3
13820,200407,5.0
13820,200408,5.1
13820,200409,4.7
13820,200410,4.6
13820,200411,4.4
13820,200412,4.3
13820,200413,4.9
13820,200501,4.8
13820,200502,4.8
13820,200503,4.2
13820,200504,3.8
13820,200505,3.7
13820,200506,4.4
13820,200507,4.1
13820,200508,4.0
13820,200509,3.8
13820,200510,3.8
13820,200511,3.7
13820,200512,3.7
13820,200513,4.1
13820,200601,4.3
13820,200602,4.3
13820,200603,3.9
13820,200604,3.5
13820,200605,3.4
13820,200606,4.1
13820,200607,4.0
13820,200608,3.9
13820,200609,3.5
13820,200610,3.2
13820,200611,3.3
13820,200612,3.2
13820,200613,3.7
13820,200701,3.9
13820,200702,3.8
13820,200703,3.4
13820,200704,3.1
13820,200705,3.1
13820,200706,3.9
13820,200707,3.9
13820,200708,3.9
13820,200709,3.7
13820,200710,3.5
13820,200711,3.7
13820,200712,4.0
13820,200713,3.7
13820,200801,4.5
13820,200802,4.4
13820,200803,4.4
13820,200804,4.0
13820,200805,4.5
13820,200806,5.4
13820,200807,5.6
13820,200808,5.9
13820,200809,5.8
13820,200810,5.9
13820,200811,6.1
13820,200812,6.5
13820,200813,5.3
13820,200901,7.6
13820,200902,8.1
13820,200903,8.1
13820,200904,7.7
13820,200905,8.3
13820,200906,9.5
13820,200907,9.6
13820,200908,10.1
13820,200909,10.1
13820,200910,9.9
13820,200911,9.7
13820,200912,9.9
13820,200913,9.1
13820,201001,10.5
13820,201002,10.3
13820,201003,10.1
13820,201004,9.3
13820,201005,9.2
13820,201006,9.8
13820,201007,9.7
13820,201008,9.7
13820,201009,9.5
13820,201010,9.4
13820,201011,9.4
13820,201012,9.1
13820,201013,9.6
13820,201101,9.5
13820,201102,9.5
13820,201103,9.0
13820,201104,8.5
13820,201105,8.5
13820,201106,9.3
13820,201107,9.1
13820,201108,8.9
13820,201109,8.6
13820,201110,8.1
13820,201111,7.6
13820,201112,7.5
13820,201113,8.7
13820,201201,7.9
13820,201202,7.8
13820,201203,7.4
13820,201204,6.7
13820,201205,7.1
13820,201206,7.7
13820,201207,7.6
13820,201208,7.4
13820,201209,6.8
13820,201210,6.7
13820,201211,6.4
13820,201212,6.6
13820,201213,7.2
13820,201301,7.3
13820,201302,7.0
13820,201303,6.4
13820,201304,5.9
13820,201305,6.0
13820,201306,6.8
13820,201307,6.5
13820,201308,6.6
13820,201309,6.4
13820,201310,6.4
13820,201311,6.0
13820,201312,5.9
13820,201313,6.4
13820,201401,6.6
13820,201402,6.7
13820,201403,6.3
13820,201404,5.5
13820,201405,5.7
13820,201406,6.2
13820,201407,6.4
13820,201408,6.3
13820,201409,5.7
13820,201410,5.5
13820,201411,5.4
13820,201412,5.2
13820,201413,6.0
13820,201501,5.9
13820,201502,5.7
13820,201503,5.3
13820,201504,5.0
13820,201505,5.3
13820,201506,5.7
13820,201507,5.8
13820,201508,5.6
13820,201509,5.4
13820,201510,5.4
13820,201511,5.3
13820,201512,5.3
13820,201513,5.5
13820,201601,5.8
13820,201602,5.7
13820,201603,5.6
13820,201604,5.1
13820,201605,5.0
13820,201606,5.7
13820,201607,5.6
13820,201608,5.6
13820,201609,5.6
13820,201610,5.5
13820,201611,5.0
13820,201612,5.0
13820,201613,5.4
13820,201701,5.5
13820,201702,5.3
13820,201703,4.6
13820,201704,4.0
13820,201705,3.9
13820,201706,4.4
13820,201707,4.2
13820,201708,4.1
13820,201709,3.6
13820,201710,3.5
13820,201711,3.4
13820,201712,3.3
13820,201713,4.2
13820,201801,3.9
13820,201802,3.9
13820,201803,3.6
13820,201804,3.2
13820,201805,3.2
13820,201806,4.1
13820,201807,3.8
13820,201808,3.7
13820,201809,3.4
13820,201810,3.4
13820,201811,3.1
13820,201812,3.2
13820,201813,3.5
13820,201901,3.9
13820,201902,3.5
13820,201903,3.2
13820,201904,2.6
13820,201905,2.5
13820,201906,3.1
13820,201907,3.0
13820,201908,3.0
13820,201909,2.6
13820,201910,2.5
13820,201911,2.5
13820,201912,2.5
13820,201913,2.9
13820,202001,3.2
13820,202002,3.0
13820,202003,3.4
13820,202004,11.8
13820,202005,9.5
13820,202006,8.4
13820,202007,7.6
13820,202008,6.1
13820,202009,5.7
13820,202010,4.7
13820,202011,4.3
13820,202012,4.0
13820,202013,6.0
13820,202101,4.1
13820,202102,3.8
13820,202103,3.4
13820,202104,3.1
13820,202105,2.9
13820,202106,3.7
13820,202107,3.3
13820,202108,3.2
13820,202109,2.6
13820,202110,2.5
13820,202111,2.2
13820,202112,2.2
13820,202113,3.1
13820,202201,2.9
13820,202202,2.7
13820,202203,2.2
13820,202204,1.9
13820,202205,2.0
13820,202206,2.8
13820,202207,2.6
13820,202208,2.6
13820,202209,2.2
13820,202210,2.2
13820,202211,2.0
13820,202212,1.8
13820,202213,2.3
13820,202301,2.4
13820,202302,2.3
13820,202303,2.0
13820,202304,1.6
13820,202305,1.9
13820,202306,2.5
13820,202307,2.4
13820,202308,2.6
13820,202309,2.4
13820,202310,2.4
13820,202311,2.3
13820,202312,2.3
13820,202313,2.3
13820,202401,2.9
13820,202402,3.0
13820,202403,2.6
13820,202404,2.2
13820,202405,2.2
13820,202406,3.0
13820,202407,3.2
13820,202408,3.3
13820,202409,3.0
13820,202410,3.0
13820,202411,3.1
13820,202412,3.0
13820,202413,2.9
13820,202501,3.2
13820,202502,3.2
19300,199001,6.4
19300,199002,6.0
19300,199003,5.2
19300,199004,4.9
19300,199005,4.3
19300,199006,4.8
19300,199007,4.9
19300,199008,4.9
19300,199009,5.4
19300,199010,4.9
19300,199011,5.4
19300,199012,6.0
19300,199013,5.3
19300,199101,5.9
19300,199102,5.9
19300,199103,5.1
19300,199104,4.9
19300,199105,4.8
19300,199106,5.5
19300,199107,5.8
19300,199108,5.3
19300,199109,5.3
19300,199110,5.2
19300,199111,5.5
19300,199112,6.0
19300,199113,5.5
19300,199201,6.8
19300,199202,6.9
19300,199203,6.4
19300,199204,6.0
19300,199205,6.3
19300,199206,6.3
19300,199207,6.6
19300,199208,5.9
19300,199209,5.8
19300,199210,5.9
19300,199211,6.0
19300,199212,6.1
19300,199213,6.2
19300,199301,6.5
19300,199302,6.6
19300,199303,5.4
19300,199304,5.1
19300,199305,5.6
19300,199306,6.5
19300,199307,6.1
19300,199308,6.3
19300,199309,6.3
19300,199310,5.9
19300,199311,5.5
19300,199312,5.4
19300,199313,6.0
19300,199401,6.2
19300,199402,5.5
19300,199403,4.6
19300,199404,4.2
19300,199405,4.0
19300,199406,5.0
19300,199407,4.9
19300,199408,4.6
19300,199409,4.8
19300,199410,4.9
19300,199411,4.9
19300,199412,4.6
19300,199413,4.8
19300,199501,5.9
19300,199502,5.4
19300,199503,4.8
19300,199504,4.4
19300,199505,4.3
19300,199506,5.1
19300,199507,4.2
19300,199508,4.8
19300,199509,5.0
19300,199510,4.5
19300,199511,4.5
19300,199512,4.1
19300,199513,4.7
19300,199601,6.1
19300,199602,6.0
19300,199603,5.4
19300,199604,4.7
19300,199605,4.6
19300,199606,4.9
19300,199607,3.8
19300,199608,3.5
19300,199609,3.7
19300,199610,3.6
19300,199611,3.6
19300,199612,3.5
19300,199613,4.4
19300,199701,4.5
19300,199702,4.2
